//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Year,Peak,Team,LastName,FirstName,NickName,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Buy Order High(CC),Sell Order Low(CC),Last 10 Price(CC),date
All-Star RF Johnny Wyrostek CIN 1951,63412,54,5,0,1951,N,Cincinnati Reds,Wyrostek,Johnny,,22,12,7,1919,2,1,9,0,82,68,26,64,68,96,75,57,30,54,57,96,86,72,24,68,72,96,0,2,0,39,14,66,53,20,10,1,12,1,1,23,1,11,1,1,22,1,12,1,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,83-85,4,188,7,4,7,9,0,0,0,53,44,61,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,1,3,0,1,0,1,wyrost001joh,0,13,17,0,5001,5001,2024-03-15,
MLB 2024 Live C Austin Wynns CIN,64201,41,1,0,2024,N,Cincinnati Reds,Wynns,Austin,Winnie,35,10,12,1990,1,1,2,0,57,47,51,68,64,57,60,49,53,70,66,59,57,47,50,68,64,57,0,0,0,6,12,58,36,57,6,1,29,1,1,57,1,28,1,1,55,1,29,1,1,57,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,75-80,3,188,25,42,57,12,56,61,68,13,25,49,0,57,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,1,0,1,wynns-000aus,0,8,9,0,0,0,2024-03-15,
Unsung Heroes CF Marvell Wynne SD 1988,62260,61,8,0,1988,N,San Diego Padres,Wynne,Marvell,,16,17,12,1959,2,2,8,0,62,70,78,72,63,65,56,75,66,85,53,65,65,69,83,68,67,66,1,0,0,65,42,53,72,20,75,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,83-85,3,180,10,8,10,9,0,0,0,79,44,93,0,0,0,0,0,0,98,68,0,0,0,0,0,0,1,1,0,5,1,2,0,0,wynne-001mar,45,55,79,0,11111,0,2024-03-15,
Snapshot CF Jimmy Wynn HOU 1968,63308,86,7,0,1968,N,Houston Astros,Wynn,Jimmy,The Toy Cannon,24,12,3,1942,1,1,8,0,60,83,96,112,51,75,61,88,113,115,53,75,60,82,90,112,51,75,0,0,0,65,75,62,66,19,77,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,83-85,3,175,5,3,10,5,0,0,0,74,109,105,0,0,0,0,0,0,106,71,31,0,0,0,0,0,1,1,1,4,3,15,0,0,wynn--001jam,0,4298,1351,0,0,26759,2024-03-15,
Snapshot C Butch Wynegar NYY 1984,63027,75,7,0,1984,N,New York Yankees,Wynegar,Butch,,27,14,3,1956,3,1,2,0,72,43,43,86,104,54,79,50,44,75,121,57,71,41,43,92,99,54,1,1,0,31,20,40,41,19,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,3,183,10,7,2,3,80,63,64,4,5,2,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,5,0,0,wynega001har,171,490,200,0,15001,0,2024-03-15,
Rookie Sensation SP Whit Wyatt DET 1930,63853,79,3,0,1930,N,Detroit Tigers,Wyatt,Whit,,41,27,9,1907,1,1,1,11,24,35,38,53,17,28,26,39,39,63,20,29,23,34,38,50,16,28,1,1,0,12,5,6,19,26,9,128,78,49,72,95,123,76,49,70,92,132,79,50,73,98,129,105,137,0,0,0,0,0,0,0,0,0,76,33,4,91-93,4,185,28,21,24,24,0,0,0,4,3,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,wyatt-007joh,499,1898,880,0,0,23555,2024-03-15,
Unsung Heroes RP John Wyatt BOS 1966,62103,67,8,0,1966,N,Boston Red Sox,Wyatt,John,,33,19,4,1935,1,1,1,12,18,35,37,47,16,22,18,35,37,48,16,22,18,35,37,47,16,22,0,1,0,5,4,6,5,21,4,102,82,39,87,78,98,79,39,82,74,106,85,40,90,82,86,77,75,0,0,0,0,98,0,0,0,0,19,33,2,90-92,3,183,36,21,27,24,0,0,0,2,8,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,wyatt-005joh,30,100,62,0,10001,0,2024-03-15,
Unsung Heroes RP Kelly Wunsch CWS 2003,59232,70,8,0,2003,N,Chicago White Sox,Wunsch,Kelly,,65,12,7,1972,2,2,1,12,19,32,32,53,17,22,19,31,31,51,17,22,21,33,33,54,18,23,0,2,0,5,5,6,5,27,3,105,121,6,133,129,118,140,6,148,145,101,116,6,127,123,0,97,0,0,0,0,97,0,0,0,0,0,10,51,2,93-95,3,196,28,21,24,24,0,0,0,4,10,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,wunsch001kel,150,1100,514,0,15001,15001,2024-03-15,
Unsung Heroes SP Rasty Wright SLA 1922,62136,68,8,0,1922,N,St. Louis Browns,Wright,Rasty,,52,5,11,1895,1,1,1,11,45,50,44,65,44,51,45,50,45,66,44,51,45,50,44,65,44,51,0,0,0,22,5,6,38,28,2,53,76,65,65,105,53,77,65,66,106,53,76,65,65,104,50,0,0,51,0,0,0,0,0,0,0,56,84,33,2,90-92,3,180,33,21,26,24,0,0,0,5,10,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,wright001way,26,89,98,0,10001,10001,2024-03-15,
Rookie Sensation CF Rasty Wright SR1 1890,64006,57,3,0,1890,N,Syracuse Stars,Wright,Rasty,,34,31,1,1863,2,1,8,0,69,48,18,118,70,70,68,47,18,114,69,69,71,49,19,120,71,71,0,1,0,69,75,78,67,7,3,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,83-85,4,185,3,5,2,10,0,0,0,74,56,59,0,0,0,0,0,0,0,57,52,0,0,0,0,0,0,1,1,1,0,1,0,1,wright001ras,0,19,11,0,5001,5001,2024-03-15,
Rookie Sensation SS George Wright BS1 1872,64123,100,3,0,1872,N,Boston Red Stockings,Wright,George,,41,28,1,1847,1,1,6,0,97,116,92,61,106,81,102,117,93,61,114,82,96,116,92,61,103,81,0,0,0,74,82,85,69,6,41,1,10,1,1,18,1,9,1,1,16,1,11,1,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,24,3,94-96,3,183,103,78,102,112,0,0,0,1,8,9,0,0,0,0,0,109,0,0,0,0,0,1,0,1,0,0,0,1,5,200,0,0,wright007geo,37778,0,43914,0,0,0,2024-03-15,
Snapshot SP Clyde Wright CAL 1973,62561,40,7,0,1973,N,California Angels,Wright,Clyde,,38,20,2,1941,1,2,1,11,20,35,37,53,17,23,19,40,43,59,16,24,21,34,36,50,18,23,0,1,0,9,5,6,13,21,2,28,76,76,70,91,27,73,75,66,84,28,78,77,72,93,15,0,23,0,0,0,0,0,13,0,0,0,81,115,2,90-92,4,185,36,32,35,36,0,0,0,1,8,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,wright001cly,20,45,24,5410,0,8860,2024-03-15,
Rookie Sensation LF Red Worthington BSN 1931,63968,49,3,0,1931,N,Boston Braves,Worthington,Red,,22,24,4,1906,1,1,7,0,67,68,52,54,70,66,68,63,60,45,70,68,67,70,48,57,71,66,1,0,0,43,29,43,38,26,9,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,83-85,3,180,1,7,6,1,0,0,0,52,111,62,0,0,0,0,0,0,69,0,30,0,0,0,0,0,1,0,1,2,0,1,0,1,worthi003rob,0,10,10,0,5001,0,2024-03-15,
Rookie Sensation 3B Craig Worthington BAL 1989,63946,46,3,0,1989,N,Baltimore Orioles,Worthington,Craig,,11,17,4,1965,1,1,5,0,55,71,77,86,53,63,59,60,65,88,61,63,54,75,81,86,50,64,0,1,0,11,14,9,17,13,10,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,183,50,65,65,37,0,0,0,4,9,4,0,0,0,0,51,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,1,worthi001cra,0,21,24,0,5001,5001,2024-03-15,
Rookie Sensation SP Al Worthington NY1 1953,63820,63,3,0,1953,N,New York Giants,Worthington,Al,Red,26,5,2,1929,1,1,1,11,16,36,36,49,14,22,16,36,36,49,14,22,16,36,36,49,14,22,1,2,0,5,5,6,5,30,4,63,82,45,89,76,64,83,45,90,77,63,81,45,88,74,0,0,74,0,67,0,0,0,0,0,64,0,66,46,2,91-93,4,188,35,18,25,24,0,0,0,1,1,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,worthi001all,33,318,139,0,10001,0,2024-03-15,
Unsung Heroes SP Rich Wortham CWS 1979,62090,50,8,0,1979,N,Chicago White Sox,Wortham,Rich,,28,22,10,1953,1,2,1,11,20,35,38,49,17,23,20,35,38,50,17,23,20,35,38,49,17,23,2,0,0,5,4,6,5,8,6,65,77,38,68,103,71,92,41,78,122,63,74,38,64,96,77,0,79,0,0,71,0,0,0,0,0,0,69,33,2,89-91,2,183,27,21,24,24,0,0,0,8,2,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,wortha001ric,0,20,11,0,5001,5001,2024-03-15,
Unsung Heroes SP Dick Woodson MIN 1972,59270,63,8,0,1972,N,Minnesota Twins,Woodson,Dick,,13,30,3,1945,1,1,1,11,41,47,45,59,42,42,41,47,45,59,42,42,41,47,45,59,42,42,0,1,0,11,5,6,16,33,10,57,79,51,68,112,56,74,50,62,103,59,85,52,72,119,59,56,0,55,0,0,0,0,0,0,0,0,81,33,3,90-92,3,196,35,21,26,24,0,0,0,5,5,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,woodso001ric,46,151,151,0,10001,0,2024-03-15,
MLB 2024 Live SP Simeon Woods Richardson MIN,66497,64,1,0,2024,N,Minnesota Twins,Woods Richardson,Simeon,,78,27,9,2000,1,1,1,11,17,22,21,18,16,21,17,22,21,18,16,21,17,22,21,18,16,21,2,2,0,15,13,15,17,41,14,70,73,70,69,78,69,73,70,69,75,71,74,71,70,80,61,59,64,64,0,0,0,0,0,0,0,0,54,51,2,94-96,3,191,27,44,69,26,1,1,1,30,40,57,68,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,1,2,0,0,woods-000sim,50,384,224,0,0,0,2024-05-06,
Unsung Heroes SP Pinky Woods BOS 1944,62115,44,8,0,1944,N,Boston Red Sox,Woods,Pinky,,10,22,5,1915,1,1,1,11,22,33,36,53,20,22,22,33,36,54,20,22,22,33,36,53,20,22,0,2,0,6,3,6,8,30,1,53,79,37,84,73,50,74,36,77,66,55,86,39,94,81,45,0,47,0,0,39,0,0,0,0,0,0,71,39,1,90-92,2,196,24,21,23,24,0,0,0,6,3,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,woods-003geo,0,37,39,0,5001,0,2024-03-15,
Snapshot RP Hal Woodeshick STL 1965,62590,74,7,0,1965,N,St. Louis Cardinals,Woodeshick,Hal,,46,24,8,1932,1,2,1,12,19,34,37,49,17,22,19,34,37,50,17,22,19,34,37,49,17,22,1,1,0,5,3,6,6,26,1,63,96,54,105,93,68,105,57,113,107,61,93,54,102,88,0,56,65,0,0,64,0,0,0,0,0,0,14,115,0,89-91,3,191,36,13,24,24,0,0,0,4,7,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,woodes001har,1299,2444,2096,0,0,0,2024-03-15,
All-Star SP Wilbur Wood CWS 1974,63384,69,5,0,1974,N,Chicago White Sox,Wood,Wilbur,Wilbah,28,22,10,1941,1,2,1,11,20,35,33,48,17,23,20,35,34,48,17,23,20,35,33,48,17,23,1,0,0,5,4,6,5,27,6,55,73,89,65,86,55,73,89,65,86,55,73,89,65,85,0,0,55,0,0,0,0,0,0,0,60,67,88,36,2,89-91,3,183,36,50,36,22,0,0,0,5,4,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,wood--001wil,77,154,144,0,12998,11000,2024-03-15,
Rookie Sensation SP Kerry Wood CHC 1998,63704,76,3,0,1998,N,Chicago Cubs,Wood,Kerry,,34,16,6,1977,1,1,1,11,49,52,55,60,57,44,49,52,55,60,57,44,49,52,55,60,57,44,1,1,0,10,5,6,15,41,10,135,79,32,76,89,131,78,32,75,87,138,80,32,77,91,112,95,113,56,76,0,0,63,0,0,0,0,70,35,3,96-98,3,196,27,22,24,24,0,0,0,3,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,wood--001ker,1001,2400,1939,0,0,17501,2024-03-15,
Future Legend - Set 2 RF James Wood WSH 2024,64396,99,6,0,2024,N,Washington Nationals,Wood,James,,29,17,9,2002,2,1,9,0,73,117,129,103,67,77,67,114,124,100,63,73,75,118,131,104,69,79,3,2,0,86,65,94,60,39,14,1,30,5,1,61,1,30,5,1,59,1,31,5,1,61,1,0,0,0,0,0,0,0,0,0,0,0,5,15,4,75-80,3,198,26,30,46,16,3,3,1,77,80,88,0,0,58,0,0,0,100,70,93,0,1,0,1,0,1,1,1,8,4,75,0,0,wood--009jam,58000,88000,74025,100001,0,240000,2024-04-25,
MLB 2024 Live SP Alex Wood OAK,61530,66,1,0,2024,N,Oakland Athletics,Wood,Alex,AWood,57,12,1,1991,1,2,1,11,26,29,1,14,17,33,26,29,1,14,17,33,26,29,1,14,17,33,0,0,0,18,13,17,24,14,15,77,76,78,78,68,86,84,83,90,79,76,74,78,77,65,0,78,0,0,0,83,0,0,0,80,0,0,57,76,1,92-94,3,193,43,44,47,22,0,0,0,3,6,5,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,2,0,1,wood--000ale,0,61,79,0,0,0,2024-03-15,
MLB 2024 Live SP Bryan Woo SEA,61491,80,1,0,2024,N,Seattle Mariners,Woo,Bryan,,23,30,1,2000,3,1,1,11,15,20,4,18,15,19,15,20,4,18,15,19,15,20,4,18,15,19,0,0,0,18,4,17,33,83,12,89,72,86,63,85,82,69,83,60,78,96,75,88,68,90,95,84,0,76,0,0,0,0,0,0,0,0,56,44,3,96-98,3,185,33,27,39,16,1,1,3,13,25,34,54,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,3,10,0,1,woo---000bry,1445,2400,2258,0,0,0,2024-03-15,
April Fools Set Snapshot CF Kolten Wong STL 2016,64264,66,7,0,2016,N,St. Louis Cardinals,Wong,Kolten,The Pebble,16,10,10,1990,2,1,8,0,79,79,41,84,99,67,81,61,37,62,99,70,79,89,43,95,100,67,0,1,0,92,34,94,87,40,80,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,83-85,3,175,89,48,58,94,0,0,0,64,80,58,0,0,0,0,0,0,78,44,67,0,0,0,0,0,1,1,1,7,1,2,0,1,wong--001kol,26,100,173,0,0,10001,2024-04-01,
Legend 2B Kolten Wong STL Peak,63604,88,4,0,2019,Y,St. Louis Cardinals,Wong,Kolten,The Pebble,16,10,10,1990,2,1,4,0,72,77,75,77,85,61,73,65,62,64,88,61,72,80,78,80,84,62,2,1,0,69,69,78,62,35,50,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,83-85,3,175,97,77,64,94,0,0,0,1,10,9,0,0,0,110,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,15,0,0,wong--001kol,1875,0,2595,0,0,33055,2024-03-15,
MLB 2024 Live C Connor Wong BOS,61863,76,1,0,2024,N,Boston Red Sox,Wong,Connor,,12,19,5,1996,1,1,2,0,77,77,73,55,64,89,79,80,75,57,66,95,76,77,73,55,64,87,0,0,0,42,44,72,67,53,45,1,28,1,1,54,1,27,1,1,53,1,28,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,4,185,51,58,59,53,59,60,76,64,64,50,0,62,22,31,30,0,0,0,0,1,1,1,1,1,1,1,1,8,2,5,0,1,wong--000con,102,150,157,0,0,0,2024-03-15,
Rookie Sensation RP Dooley Womack NYY 1966,63795,76,3,0,1966,N,New York Yankees,Womack,Dooley,,58,25,8,1939,2,1,1,12,21,30,38,47,18,23,21,30,37,46,18,23,22,31,39,48,18,24,0,0,0,13,5,11,18,27,5,66,88,63,73,123,63,79,61,68,110,69,95,65,77,133,0,70,0,0,0,0,72,0,0,0,0,0,21,40,0,90-92,3,183,36,21,27,24,0,0,0,6,3,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,womack001hor,111,120,173,0,15001,0,2024-03-15,
Unsung Heroes 3B Harry Wolverton PHI 1904,62276,63,8,0,1904,N,Philadelphia Phillies,Wolverton,Harry,Fighting Harry,25,6,12,1873,3,1,5,0,81,66,26,68,141,55,77,74,30,57,119,55,83,64,24,72,149,55,0,0,0,58,75,77,51,54,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,83-85,3,180,49,70,64,37,0,0,0,6,9,3,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,wolver001har,0,70,60,0,10001,0,2024-03-15,
Unsung Heroes C Tony Wolters COL 2019,62340,76,8,0,2019,N,Colorado Rockies,Wolters,Tony,T-Dub,14,9,6,1992,2,1,2,0,72,53,8,72,78,66,66,58,8,77,68,66,75,51,9,70,82,67,1,2,0,34,7,6,54,12,23,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,83-85,3,178,58,59,35,63,99,66,83,4,6,2,0,87,0,23,0,0,0,0,0,1,0,1,0,0,0,0,0,7,2,5,0,0,wolter001ton,400,1111,1374,0,15001,0,2024-03-15,
Rookie Sensation SP Rynie Wolters NY2 1871,63919,75,3,0,1871,N,New York Mutuals,Wolters,Rynie,,52,18,12,1842,1,1,1,11,52,60,44,74,49,60,52,60,44,74,49,60,52,60,44,74,49,60,1,0,0,16,4,11,26,6,7,60,76,75,67,98,59,74,75,64,94,61,77,76,69,100,59,53,60,52,0,0,0,0,0,0,0,0,111,70,4,90-92,3,183,27,21,24,24,0,0,0,2,4,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,1,wolter001ryn,155,411,234,0,15001,15001,2024-03-15,
Rookie Sensation SP Mellie Wolfgang CWS 1914,63876,76,3,0,1914,N,Chicago White Sox,Wolfgang,Mellie,Red,32,20,3,1890,1,1,1,11,23,32,36,48,19,24,23,32,36,48,19,24,23,32,36,48,19,24,0,1,0,14,5,6,24,27,8,53,79,76,70,105,53,83,77,73,110,52,78,75,69,102,51,0,52,0,0,0,0,0,54,0,0,0,90,49,1,89-91,3,175,36,21,27,24,0,0,0,2,6,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,wolfga001mel,0,199,154,0,15001,0,2024-03-15,
Rookie Sensation SP Randy Wolf PHI 1999,63693,46,3,0,1999,N,Philadelphia Phillies,Wolf,Randy,,54,22,8,1976,2,2,1,11,24,35,36,53,19,26,20,29,30,63,16,25,26,37,38,50,20,27,0,0,0,5,3,6,5,51,2,78,67,43,60,70,80,70,44,64,74,78,67,43,59,69,76,76,83,82,0,77,0,0,0,0,0,0,61,115,4,89-91,4,183,36,27,32,32,0,0,0,1,7,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,wolf--001ran,20,47,57,0,5001,5001,2024-03-15,
Snapshot RF Chicken Wolf LS2 1884,63143,72,7,0,1884,N,Louisville Eclipse,Wolf,Chicken,JImmy,98,12,5,1862,1,1,9,0,82,73,60,28,76,85,82,73,60,28,76,85,82,73,60,28,76,85,0,1,0,68,81,76,67,6,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,87-89,3,175,1,9,8,7,45,60,57,87,81,83,0,26,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,1,2,5,0,0,wolf--001chi,120,250,184,0,15001,0,2024-03-15,
Snapshot 1B John Wockenfuss DET 1980,63160,72,7,0,1980,N,Detroit Tigers,Wockenfuss,John,,14,27,2,1949,1,1,3,0,55,57,89,117,56,61,53,59,101,122,52,61,57,57,85,116,58,62,2,0,0,27,21,40,21,5,1,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4,83-85,3,183,27,18,26,32,33,96,48,54,53,63,0,55,38,0,0,0,63,0,0,1,1,0,0,0,1,0,1,5,2,5,0,0,wocken001joh,130,1198,288,0,0,15001,2024-03-15,
MLB 2024 Live SS Bobby Witt Jr. KC,61649,98,1,0,2024,N,Kansas City Royals,Witt Jr.,Bobby,,7,14,6,2000,1,1,6,0,79,90,78,61,79,77,84,96,79,64,81,80,79,88,78,61,79,77,2,2,0,87,92,87,83,57,44,1,41,16,16,68,1,41,16,17,67,1,42,16,16,71,1,0,0,0,0,0,0,0,0,0,0,0,38,33,3,92-94,3,185,87,84,89,80,2,2,2,57,62,79,0,0,0,0,48,87,0,0,0,0,1,1,1,1,1,1,1,8,4,75,0,0,witt--005rob,8550,21999,8475,0,0,0,2024-03-15,
Snapshot RF Whitey Witt PHA 1920,62996,64,7,0,1920,N,Philadelphia Athletics,Witt,Whitey,,61,28,9,1895,2,1,9,0,81,65,40,81,76,83,73,63,34,81,63,81,85,66,43,81,79,84,2,1,0,37,41,52,32,74,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,84-86,3,170,73,64,70,70,0,0,0,64,70,51,0,0,0,38,0,15,0,11,62,0,0,1,0,1,1,1,1,1,1,2,0,0,witt--001law,111,168,147,0,10001,0,2024-03-15,
Snapshot SP Bobby Witt TEX 1987,59793,53,7,0,1987,N,Texas Rangers,Witt,Bobby,,36,11,5,1964,1,1,1,11,20,35,38,49,17,23,20,35,38,50,17,23,20,35,38,49,17,23,1,2,0,5,4,6,6,23,1,124,85,14,94,78,117,80,14,88,73,131,89,14,99,82,110,103,103,65,0,77,60,0,0,0,0,0,63,33,3,91-93,3,188,33,13,25,30,0,0,0,6,1,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,witt--002rob,9,48,55,0,0,5001,2024-03-15,
Unsung Heroes RP Jack Wisner NY1 1925,62129,63,8,0,1925,N,New York Giants,Wisner,Jack,,20,5,11,1899,1,1,1,12,18,35,38,48,16,22,18,35,38,49,16,22,18,35,38,48,16,22,0,0,0,7,5,6,10,27,5,66,73,60,49,139,61,64,58,40,121,70,79,63,55,151,63,66,0,0,0,0,0,0,0,0,0,0,20,38,2,90-92,3,191,28,21,24,24,0,0,0,5,5,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,wisner001joh,0,65,88,0,10001,0,2024-03-15,
MLB 2024 Live 2B Brett Wisely SF,60905,55,1,0,2024,N,San Francisco Giants,Wisely,Brett,,70,8,5,1999,2,1,4,0,62,66,55,75,63,66,61,64,54,73,62,65,64,67,56,76,64,67,2,2,0,50,59,74,55,75,3,1,33,23,2,66,1,34,25,3,67,1,33,23,2,65,1,0,1,1,0,0,0,0,0,0,0,0,53,39,3,91-93,3,178,59,71,54,58,2,2,5,70,64,54,0,0,17,62,41,0,0,51,0,0,1,1,1,1,1,1,1,8,0,1,0,1,wisely000bre,0,9,10,0,0,0,2024-03-15,
MLB 2024 Live 3B Patrick Wisdom CHC,61216,71,1,0,2024,N,Chicago Cubs,Wisdom,Patrick,,16,27,8,1991,1,1,5,0,56,69,100,83,57,61,58,72,106,87,59,62,56,68,99,82,57,61,2,2,0,18,35,70,56,48,44,1,34,1,1,75,1,34,1,1,75,1,34,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,3,188,54,63,75,40,1,1,1,45,49,65,0,0,42,0,58,0,0,0,14,0,1,1,1,1,1,1,1,8,2,5,0,1,wisdom000pat,304,650,713,0,0,0,2024-03-15,
NeL Set 1 - Negro League Star SP Nip Winters Hilldale Club 1923,64820,100,2,0,1923,N,Hilldale Club,Winters,Nip,Jesse,28,29,4,1899,2,2,1,11,65,89,79,74,74,60,65,86,78,73,74,60,66,91,80,75,75,61,0,0,0,30,3,13,29,22,9,111,100,95,93,121,109,102,99,97,119,111,100,94,92,122,100,0,114,75,62,0,0,86,0,0,0,0,91,61,2,90-92,3,196,46,34,37,41,0,0,0,70,56,56,86,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,200,0,0,winter000nip,100001,0,89258,100001,0,0,2024-04-18,
Future Legend - Set 1 SS Masyn Winn STL 2024,64378,97,6,0,2024,N,St. Louis Cardinals,Winn,Masyn,Energizer Bunny,1,21,3,2002,1,1,6,0,85,118,78,69,97,75,92,123,84,72,100,79,83,117,77,69,96,73,1,1,0,88,56,89,84,74,67,79,70,39,61,79,80,67,39,56,80,79,72,40,66,78,93,0,81,66,0,0,0,0,0,0,0,0,39,48,3,95-97,3,180,88,69,104,83,2,2,3,79,62,111,78,0,0,98,0,88,0,74,0,0,1,1,1,1,1,1,1,8,4,75,0,0,winn--000mas,25000,99999,59824,0,0,75001,2024-04-04,
MLB 2024 Live SS Masyn Winn STL,61081,66,1,0,2024,N,St. Louis Cardinals,Winn,Masyn,Energizer Bunny,1,21,3,2002,1,1,6,0,67,68,46,66,72,64,70,69,47,68,74,67,67,68,46,66,72,64,1,1,0,90,57,83,56,75,61,46,40,13,11,79,46,40,13,11,80,46,40,14,12,78,26,0,27,20,0,0,0,0,0,0,0,0,39,48,3,95-97,3,180,79,71,103,70,2,2,3,69,62,101,0,0,0,22,0,78,0,33,0,0,1,1,1,1,1,1,1,8,1,2,0,1,winn--000mas,0,35,57,0,0,0,2024-03-15,
